Date,Type,Reg,From,To,App,SELDay,SELNight,MELDay,MELNight,TWDay,TWNight,ASEL,AMEL,TAA,HighPerf,CPlex,TWheel,Turbine,Night,ActInst,SimInst,FlightSim,XC,XC50NM,CFI,Dual,PIC,SIC,Total,TotaltoDate,Total:,2812.5,113,1000,1263.3,1466.4,
10/16/23,E170-200LR,N433YX,KDCA,KIND,,,,1,,,,,1.7,,,,,1.7,,,,,1.7,1.7,,,,1.7,1.7,2342.6,,,,,,,
10/18/23,E170-200LR,N404YX,KIND,KDCA,,,,,,,,,1.5,,,,,1.5,,,,,1.5,1.5,,,,1.5,1.5,2344.1,,,,,,,
10/18/23,E170-200LR,N129HQ,KDCA,KBHM,,,,1,,,,,2,,,,,2,2,,,,2,2,,,,2,2,2346.1,,,,,,,
10/20/23,E170-200LR,N102HQ,KBHM,KLGA,,,,,,,,,2.5,,,,,2.5,,,,,2.5,2.5,,,,2.5,2.5,2348.6,,,,,,,
10/20/23,E170-200LR,N412YX,KLGA,KIND,,,,1,,,,,1.9,,,,,1.9,,,,,1.9,1.9,,,,1.9,1.9,2350.5,,,,,,,
10/25/23,E170-200LR,N122HQ,KIND,KDCA,,,,,,,,,1.6,,,,,1.6,0.5,,,,1.6,1.6,,,,1.6,1.6,2352.1,,,,,,,
10/25/23,E170-200LR,N122HQ,KDCA,KHSV,,,,1,,,,,1.9,,,,,1.9,,,,,1.9,1.9,,,,1.9,1.9,2354.0,,,,,,,
10/25/23,E170-200LR,N122HQ,KHSV,KDCA,,,,1,,,,,1.8,,,,,1.8,,,,,1.8,1.8,,,,1.8,1.8,2355.8,,,,,,,
10/25/23,E170-200LR,N122HQ,KDCA,KSYR,,,,,`,,,,1.7,,,,,1.7,,,,,1.7,1.7,,,,1.7,1.7,2357.5,,,,,,,
10/26/23,E170-200LR,N412YX,KSYR,KDCA,,,,1,,,,,1.3,,,,,1.3,1.3,,,,1.3,1.3,,,,1.3,1.3,2358.8,,,,,,,
10/26/23,E170-200LR,N412YX,KDCA,KLGA,,,,,,,,,1.1,,,,,1.1,,,,,1.1,1.1,,,,1.1,1.1,2359.9,,,,,,,
10/26/23,E170-200LR,N405YX,KLGA,KPIT,,,,1,,,,,1.3,,,,,1.3,,,,,1.3,1.3,,,,1.3,1.3,2361.2,,,,,,,
10/27/23,E170-200LR,N102HQ,KPIT,KLGA,,,,,,,,,1.3,,,,,1.3,,,,,1.3,1.3,,,,1.3,1.3,2362.5,,,,,,,
10/27/23,E170-200LR,N412YX,KLGA,KCHO,,,,,,,,,1.3,,,,,1.3,,,,,1.3,1.3,,,,1.3,1.3,2363.8,,,,,,,
10/27/23,E170-200LR,N412YX,KCHO,KLGA,,,,1,,,,,1.1,,,,,1.1,,,,,1.1,1.1,,,,1.1,1.1,2364.9,,,,,,,
10/27/23,E170-200LR,N418YX,KLGA,KLIT,,,,,,,,,3.1,,,,,3.1,,,,,3.1,3.1,,,,3.1,3.1,2368.0,,,,,,,
10/29/23,E170-200LR,N418YX,KLIT,KLGA,,,,1,,,,,2.7,,,,,2.7,0.2,,,,2.7,2.7,,,,2.7,2.7,2370.7,,,,,,,
10/29/23,E170-200LR,N104HQ,KLGA,KIND,,,,,,,,,2.9,,,,,2.9,,,,,2.9,2.9,,,,2.9,2.9,2373.6,,,,,,,
10/31/23,E170-200LR,N442YX,KIND,KJFK,,,,,,,,,1.8,,,,,1.8,,,,,1.8,1.8,,,,1.8,1.8,2375.4,,,,,,,
10/31/23,E170-200LR,N430YX,KJFK,KCMH,,,,1,,,,,2.1,,,,,2.1,1,,,,2.1,2.1,,,,2.1,2.1,2377.5,,,,,,,
10/31/23,E170-200LR,N430YX,KCMH,KJFK,,,,,,,,,1.9,,,,,1.9,1.9,,,,1.9,1.9,,,,1.9,1.9,2379.4,,,,,,,
11/1/23,E170-200LR,N104HQ,KJFK,KORH,,,,1,,,,,0.9,,,,,0.9,,,,,0.9,0.9,,,,0.9,0.9,2380.3,,,,,,,
11/1/23,E170-200LR,N104HQ,KORH,KJFK,,,,,,,,,1,,,,,1,,,,,1,1,,,,1,1,2381.3,,,,,,,
11/1/23,E170-200LR,N104HQ,KJFK,KIND,,,,1,,,,,2.2,,,,,2.2,0.5,,,,2.2,2.2,,,,2.2,2.2,2383.5,,,,,,,
11/2/23,E170-200LR,N420YX,KLGA,KRIC,,,,,,,,,1.2,,,,,1.2,1.2,,,,1.2,1.2,,,,1.2,1.2,2384.7,,,,,,,
11/3/23,E170-200LR,N431YX,KLGA,CYYZ,,,,1,,,,,1.8,,,,,1.8,1.6,,,,1.8,1.8,,,,1.8,1.8,2386.5,,,,,,,
11/3/23,E170-200LR,N431YX,CYYZ,KLGA,,,,,,,,,1.6,,,,,1.6,1.6,,,,1.6,1.6,,,,1.6,1.6,2388.1,,,,,,,
11/5/23,E170-200LR,N751YX,KIND,KEWR,,,,,,,,,1.8,,,,,1.8,,,,,1.8,1.8,,,,1.8,1.8,2389.9,,,,,,,
11/5/23,E170-200LR,N744YX,KEWR,KRDU,,,,1,,,,,1.5,,,,,1.5,,,,,1.5,1.5,,,,1.5,1.5,2391.4,,,,,,,
11/5/23,E170-200LR,N744YX,KRDU,KEWR,,,,,,,,,2.1,,,,,2.1,0.5,,,,2.1,2.1,,,,2.1,2.1,2393.5,,,,,,,
11/6/23,E170-100LR,N864RW,KEWR,KEYW,,,,,,,,,3,,,,,3,,,,,3,3,,,,3,3,2396.5,,,,,,,
11/6/23,E170-100LR,N864RW,KEYW,KEWR,,,,1,,,,,3.1,,,,,3.1,,,,,3.1,3.1,,,,3.1,3.1,2399.6,,,,,,,
11/7/23,E170-100LR,N655RW,KEWR,KPIT,,,,,,,,,1.4,,,,,1.4,,,,,1.4,1.4,,,,1.4,1.4,2401.0,,,,,,,
11/7/23,E170-100LR,N855RW,KPIT,KEWR,,,,1,,,,,1.2,,,,,1.2,,,,,1.2,1.2,,,,1.2,1.2,2402.2,,,,,,,
11/7/23,E170-200LR,N731YX,KEWR,KIND,,,,1,,,,,2.1,,,,,2.1,,,,,2.1,2.1,,,,2.1,2.1,2404.3,,,,,,,
11/16/23,E170-200LR,N739YX,KORD,CYUL,,,,1,,,,,2.2,,,,,2.2,2.2,,,,2.2,2.2,,,,2.2,2.2,2406.5,,,,,,,
11/17/23,E170-200LR,N744YX,CYUL,KEWR,,,,,,,,,1.6,,,,,1.6,,,,,1.6,1.6,,,,1.6,1.6,2408.1,,,,,,,
11/17/23,E170-200LR,N744YX,KEWR,KCLE,,,,1,,,,,1.7,,,,,1.7,,,,,1.7,1.7,,,,1.7,1.7,2409.8,,,,,,,
11/17/23,E170-200LR,N744YX,KCLE,KEWR,,,,1,,,,,1.4,,,,,1.4,1,,,,1.4,1.4,,,,1.4,1.4,2411.2,,,,,,,
11/17/23,E170-100SU,N864RW,KEWR,CYYZ,,,,,,,,,1.7,,,,,1.7,1.7,,,,1.7,1.7,,,,1.7,1.7,2412.9,,,,,,,
11/18/23,E170-200LR,N756YX,CYYZ,KIAD,,,,,,,,,1.3,,,,,1.3,,,,,1.3,1.3,,,,1.3,1.3,2414.2,,,,,,,
11/18/23,E170-200LR,N756YX,KIAD,KBTV,,,,1,,,,,1.7,,,,,1.7,,,,,1.7,1.7,,,,1.7,1.7,2415.9,,,,,,,
11/18/23,E170-200LR,N756YX,KBTV,KORD,,,,,,,,,2.8,,,,,2.8,2.8,,,,2.8,2.8,,,,2.8,2.8,2418.7,,,,,,,
11/21/23,E170-200LR,N728YX,KIND,KIAD,,,,1,,,,,1.5,,,,,1.5,1.5,,,,1.5,1.5,,,,1.5,1.5,2420.2,,,,,,,
11/21/23,E170-200LR,N756YX,KIAD,CYYZ,,,,,,,,,1.5,,,,,1.5,,,,,1.5,1.5,,,,1.5,1.5,2421.7,,,,,,,
11/21/23,E170-200LR,N756YX,CYYZ,KEWR,,,,1,,,,,1.6,,,,,1.6,,,,,1.6,1.6,,,,1.6,1.6,2423.3,,,,,,,
11/21/23,E170-200LR,N733YX,KEWR,CYUL,,,,,,,,,1.4,,,,,1.4,,,,,1.4,1.4,,,,1.4,1.4,2424.7,,,,,,,
11/22/23,E170-100SU,N859RW,CYUL,KORD,,,,1,,,,,2.6,,,,,2.6,,,,,2.6,2.6,,,,2.6,2.6,2427.3,,,,,,,
11/23/23,E170-200LR,N748YX,KGRR,KEWR,,,,,,,,,1.7,,,,,1.7,,,,,1.7,1.7,,,,1.7,1.7,2429.0,,,,,,,
11/23/23,E170-200LR,N729YX,KEWR,KIAD,,,,1,,,,,1.3,,,,,1.3,,,,,1.3,1.3,,,,1.3,1.3,2430.3,,,,,,,
11/23/23,E170-200LR,N739YX,KIAD,KIND,,,,,,,,,1.6,,,,,1.6,,,,,1.6,1.6,,,,1.6,1.6,2431.9,,,,,,,
11/24/23,E170-200LR,N752YX,KIND,KIAD,,,,1,,,,,1.8,,,,,1.8,,,,,1.8,1.8,,,,1.8,1.8,2433.7,,,,,,,
11/24/23,E170-200LR,N744YX,KIAD,KORF,,,,,,,,,1,,,,,1,1,,,,1,1,,,,1,1,2434.7,,,,,,,
11/24/23,E170-200LR,N744YX,KORF,KIAD,,,,1,,,,,0.9,,,,,0.9,0.9,,,,0.9,0.9,,,,0.9,0.9,2435.6,,,,,,,
11/24/23,E170-200LR,N744YX,KIAD,KEWR,,,,,,,,,1.2,,,,,1.2,1.2,,,,1.2,1.2,,,,1.2,1.2,2436.8,,,,,,,
11/25/23,E170-200LR,N767YX,KEWR,KATL,,,,1,,,,,2.5,2.5,,2.5,,2.5,,,,,2.5,2.5,,,,2.5,2.5,2439.3,,,,,,,
11/25/23,E170-200LR,N767YX,KATL,KEWR,,,,,,,,,2.2,2.2,,2.2,,2.2,1.7,,,,2.2,2.2,,,,2.2,2.2,2441.5,,,,,,,
11/25/23,E170-200LR,N767YX,KEWR,KGRR,,,,1,,,,,2.1,2.1,,2.1,,2.1,2.1,,,,2.1,2.1,,,,2.1,2.1,2443.6,,,,,,,
11/26/23,E170-100SU,N656RW,KGRR,KEWR,,,,,,,,,1.6,1.6,,1.6,,1.6,,,,,1.6,1.6,,,,1.6,1.6,2445.2,,,,,,,
11/26/23,E170-100SU,N656RW,KEWR,CYOW,,,,1,,,,,1.5,1.5,,1.5,,1.5,,,,,1.5,1.5,,,,1.5,1.5,2446.7,,,,,,,
11/26/23,E170-100SU,N656RW,CYOW,KORD,,,,,,,,,2.7,2.7,,2.7,,2.7,2.7,,,,2.7,2.7,,,,2.7,2.7,2449.4,,,,,,,
11/26/23,E170-100SU,N656RW,KORD,KIND,,,,1,,,,,1,1,,1,,1,1,,,,1,1,,,,1,1,2450.4,,,,,,,
11/29/23,E175-200LR,N213JQ,KIND,KLGA,,,,1,,,,,2.1,2.1,,,,2.1,2.1,,,,2.1,2.1,,,,2.1,2.1,2452.5,,,,,,,
11/29/23,E170-200LR,N213JQ,KLGA,KBOS,,,,,,,,,1.1,1.1,,,,1.1,1.1,,,,1.1,1.1,,,,1.1,1.1,2453.6,,,,,,,
11/29/23,E170-200LR,N226JQ,KBOS,KLGA,,,,,,,,,1.2,1.2,,,,1.2,1.2,,,,1.2,1.2,,,,1.2,1.2,2454.8,,,,,,,
11/30/23,E170-200LR,N226JQ,KLGA,KDCA,,,,1,,,,,1.4,1.4,,,,1.4,1.4,,,,1.4,1.4,,,,1.4,1.4,2456.2,,,,,,,
11/30/23,E170-200LR,N226JQ,KDCA,KLGA,,,,1,,,,,1.2,1.2,,,,1.2,1.2,,,,1.2,1.2,,,,1.2,1.2,2457.4,,,,,,,
11/30/23,E170-200LR,N244JQ,KLGA,KIND,,,,,,,,,2.3,2.3,,,,2.3,2.3,,,,2.3,2.3,,,,2.3,2.3,2459.7,,,,,,,
12/1/23,E170-200LR,N439YX,KIND,KDCA,,,,1,,,,,1.4,1.4,,,,1.4,1.4,,,,1.4,1.4,,,,1.4,1.4,2461.1,,,,,,,
12/1/23,E170-200LR,N439YX,KDCA,KMYR,,,,1,,,,,1.5,1.5,,,,1.5,1.5,,,,1.5,1.5,,,,1.5,1.5,2462.6,,,,,,,
12/1/23,E170-200LR,N439YX,KMYR,KDCA,,,,,,,,,1.6,1.6,,,,1.6,1.6,,,,1.6,1.6,,,,1.6,1.6,2464.2,,,,,,,
12/2/23,E170-200LR,N411YX,KHSV,KMIA,,,,1,,,,,2.1,2.1,,,,2.1,2.1,,,,2.1,2.1,,,,2.1,2.1,2466.3,,,,,,,
12/2/23,E170-200LR,N132HQ,KMIA,KATL,,,,,,,,,2.2,2.2,,,,2.2,2.2,,,,2.2,2.2,,,,2.2,2.2,2468.5,,,,,,,
12/2/23,E170-200LR,N132HQ,KATL,KMIA,,,,1,,,,,1.9,1.9,,,,1.9,1.9,,,,1.9,1.9,,,,1.9,1.9,2470.4,,,,,,,
12/3/23,E170-200LR,N428YX,KBHM,KLGA,,,,,,,,,2,2,,,,2,2,,,,2,2,,,,2,2,2472.4,,,,,,,
12/3/23,E170-200LR,N403YX,KLGA,KMEM,,,,1,,,,,4.2,4.2,,,,4.2,4.2,,,,4.2,4.2,,,,4.2,4.2,2476.6,,,,,,,
12/4/23,E170-200LR,N118HQ,KMEM,KBOS,,,,1,,,,,2.5,2.5,,,,2.5,2.5,,,,2.5,2.5,,,,2.5,2.5,2479.1,,,,,,,
12/4/23,E170-200LR,N118HQ,KBOS,KIND,,,,,,,,,2.7,2.7,,,,2.7,2.7,,,,2.7,2.7,,,,2.7,2.7,2481.8,,,,,,,
12/10/23,E170-200LR,N727YX,KIND,KEWR,,,,,,,,,2.3,2.3,,,,2.3,2.3,,,,2.3,2.3,,,,2.3,2.3,2484.1,,,,,,,
12/10/23,E170-200LR,N743YX,KEWR,KMSP,,,,,,,,,3.2,3.2,,,,3.2,3.2,,,,3.2,3.2,,,,3.2,3.2,2487.3,,,,,,,
12/11/23,E170-200LR,N721YX,KORD,KIND,,,,,,,,,1.2,1.2,,,,1.2,1.2,,,,1.2,1.2,,,,1.2,1.2,2488.5,,,,,,,
12/15/23,E170-200LR,N420YX,KIND,KBOS,,,,,,,,,2.1,2.1,,,,2.1,2.1,,,,2.1,2.1,,,,2.1,2.1,2490.6,,,,,,,
12/15/23,E170-200LR,N420YX,KBOS,KMEM,,,,1,,,,,3,3,,,,3,3,,,,3,3,,,,3,3,2493.6,,,,,,,
12/16/23,E170-200LR,N445YX,KDCA,KJFK,,,,,,,,,1.4,1.4,,,,1.4,1.4,,,,1.4,1.4,,,,1.4,1.4,2495.0,,,,,,,
12/16/23,E170-200LR,N445YX,KJFK,KCLE,,,,1,,,,,2,2,,,,2,2,,,,2,2,,,,2,2,2497.0,,,,,,,
12/17/23,E170-200LR,N131HQ,KCLE,KLGA,,,,1,,,,,1.5,1.5,,,,1.5,1.5,,,,1.5,1.5,,,,1.5,1.5,2498.5,,,,,,,
12/17/23,E170-200LR,N121HQ,KLGA,KCLE,,,,,,,,,2.2,2.2,,,,2.2,2.2,,,,2.2,2.2,,,,2.2,2.2,2500.7,,,,,,,
12/17/23,E170-200LR,N418YX,KCLE,KJFK,,,,1,,,,,2.1,2.1,,,,2.1,2.1,,,,2.1,2.1,,,,2.1,2.1,2502.8,,,,,,,
12/17/23,E170-200LR,N418YX,KJFK,KBOS,,,,,,,,,1.3,1.3,,,,1.3,1.3,,,,1.3,1.3,,,,1.3,1.3,2504.1,,,,,,,
12/18/23,E170-200LR,N106HQ,KBOS,KIND,,,,,,,,,3,3,,,,3,3,,,,3,3,,,,3,3,2507.1,,,,,,,
12/21/23,E170-200LR,N209JQ,KIND,KLGA,,,,1,,,,,1.9,1.9,,,,1.9,1.9,,,,1.9,1.9,,,,1.9,1.9,2509.0,,,,,,,
12/21/23,E170-200LR,N225JQ,KLGA,KBNA,,,,,,,,,2.3,2.3,,,,2.3,2.3,,,,2.3,2.3,,,,2.3,2.3,2511.3,,,,,,,
12/21/23,E170-200LR,N225JQ,KBNA,KLGA,,,,1,,,,,2.4,2.4,,,,2.4,2.4,,,,2.4,2.4,,,,2.4,2.4,2513.7,,,,,,,
12/22/23,E170-100SE,N815JQ,KLGA,KOMA,,,,,,,,,3.3,3.3,,,,3.3,3.3,,,,3.3,3.3,,,,3.3,3.3,2517.0,,,,,,,
12/22/23,E170-100SE,N815JQ,KOMA,KLGA,,,,1,,,,,3.1,3.1,,,,3.1,3.1,,,,3.1,3.1,,,,3.1,3.1,2520.1,,,,,,,
12/23/23,E170-200LR,N226JQ,KLGA,KORD,,,,,,,,,2.6,2.6,,,,2.6,2.6,,,,2.6,2.6,,,,2.6,2.6,2522.7,,,,,,,
12/23/23,E170-200LR,N230JQ,KORD,KLGA,,,,1,,,,,2.2,2.2,,,,2.2,,,,,2.2,2.2,,,,2.2,2.2,2524.9,,,,,,,
12/23/23,E170-200LR,N203JQ,KLGA,KCLT,,,,,,,,,2,2,,,,2,,,,,2,2,,,,2,2,2526.9,,,,,,,
12/24/23,E170-200LR,N203JQ,KCLT,KBOS,,,,1,,,,,2.3,2.3,,,,2.3,,,,,2.3,2.3,,,,2.3,2.3,2529.2,,,,,,,
12/24/23,E170-200LR,N203JQ,KBOS,KCLE,,,,,,,,,2.2,2.2,,,,2.2,,,,,2.2,2.2,,,,2.2,2.2,2531.4,,,,,,,
12/25/23,E170-200LR,N203JQ,KCLE,KBOS,,,,1,,,,,2,2,,,,2,,,,,2,2,,,,2,2,2533.4,,,,,,,
12/25/23,E170-200LR,N221JQ,KBOS,KIND,,,,,,,,,2.3,2.3,,,,2.3,,,,,2.3,2.3,,,,2.3,2.3,2535.7,,,,,,,
12/30/23,E170-200LR,N444YX,KIND,KMIA,,,,1,,,,,2.7,2.7,,,,2.7,,,,,2.7,2.7,,,,2.7,2.7,2538.4,,,,,,,
12/30/23,E170-200LR,N414YX,KMIA,KALB,,,,,,,,,3.4,3.4,,,,3.4,,,,,3.4,3.4,,,,3.4,3.4,2541.8,,,,,,,
12/31/23,E170-200LR,N425YX,KPHL,KCLE,,,,1,,,,,1.4,1.4,,,,1.4,,,,,1.4,1.4,,,,1.4,1.4,2543.2,,,,,,,
1/1/24,E170-200LR,N401YX,KCLE,KORD,,,,,,,,,1.4,1.4,,,,1.4,,,,,1.4,1.4,,,,1.4,1.4,2544.6,,,,,,,
1/1/24,E170-200LR,N401YX,KORD,KMCI,,,,1,,,,,1.5,1.5,,,,1.5,,,,,1.5,1.5,,,,1.5,1.5,2546.1,,,,,,,
1/2/24,E170-200LR,N426YX,KORD,KMSP,,,,,,,,,1.5,1.5,,,,1.5,,,,,1.5,1.5,,,,1.5,1.5,2547.6,,,,,,,
1/2/24,E170-200LR,N426YX,KMSP,KORD,,,,1,,,,,1.6,1.6,,,,1.6,,,,,1.6,1.6,,,,1.6,1.6,2549.2,,,,,,,
1/2/24,E170-200LR,N426YX,KORD,KIND,,,,,,,,,1.2,1.2,,,,1.2,,,,,1.2,1.2,,,,1.2,1.2,2550.4,,,,,,,
1/10/24,E170-200LR,N107HQ,KIND,KJFK,,,,,,,,,1.9,1.9,,,,1.9,,,,,1.9,1.9,,,,1.9,1.9,2552.3,,,,,,,
1/10/24,E170-200LR,N107HQ,KJFK,KBOS,,,,1,,,,,1,1,,,,1,,,,,1,1,,,,1,1,2553.3,,,,,,,
1/10/24,E170-200LR,N107HQ,KBOS,KJFK,,,,,,,,,1.3,1.3,,,,1.3,,,,,1.3,1.3,,,,1.3,1.3,2554.6,,,,,,,
1/10/24,E170-200LR,N107HQ,KJFK,KBOS,,,,1,,,,,1.2,1.2,,,,1.2,,,,,1.2,1.2,,,,1.2,1.2,2555.8,,,,,,,
1/11/24,E170-200LR,N401YX,KBOS,KDCA,,,,1,,,,,1.9,1.9,,,,1.9,,,,,1.9,1.9,,,,1.9,1.9,2557.7,,,,,,,
1/11/24,E170-200LR,N439YX,KDCA,KRDU,,,,,,,,,1.2,1.2,,,,1.2,,,,,1.2,1.2,,,,1.2,1.2,2558.9,,,,,,,
1/11/24,E170-200LR,N439YX,KRDU,KDCA,,,,1,,,,,1.2,1.2,,,,1.2,,,,,1.2,1.2,,,,1.2,1.2,2560.1,,,,,,,
1/11/24,E170-200LR,N439YX,KDCA,KIND,,,,1,,,,,1.8,1.8,,,,1.8,,,,,1.8,1.8,,,,1.8,1.8,2561.9,,,,,,,
1/12/24,E170-200LR,N747YX,KSDF,KEWR,,,,1,,,,,2.2,2.2,,,,2.2,,,,,2.2,2.2,,,,2.2,2.2,2564.1,,,,,,,
1/12/24,E170-200LR,N723YX,KEWR,KSDF,,,,,,,,,2.4,2.4,,,,2.4,,,,,2.4,2.4,,,,2.4,2.4,2566.5,,,,,,,
1/14/24,E170-200LR,N435YX,KIND,KPHL,,,,1,,,,,1.6,1.6,,,,1.6,,,,,1.6,1.6,,,,1.6,1.6,2568.1,,,,,,,
1/14/24,E170-200LR,N435YX,KPHL,KILM,,,,1,,,,,1.6,1.6,,,,1.6,,,,,1.6,1.6,,,,1.6,1.6,2569.7,,,,,,,
1/14/24,E170-200LR,N435YX,KILM,KPHL,,,,,,,,,1.4,1.4,,,,1.4,,,,,1.4,1.4,,,,1.4,1.4,2571.1,,,,,,,
1/14/24,E170-200LR,N435YX,KPHL,KIND,,,,,,,,,2.5,2.5,,,,2.5,,,,,2.5,2.5,,,,2.5,2.5,2573.6,,,,,,,
1/15/24,E170-200LR,N442YX,KIND,KBOS,,,,,,,,,2,2,,,,2,,,,,2,2,,,,2,2,2575.6,,,,,,,
1/15/24,E170-200LR,N442YX,KBOS,KCMH,,,,1,,,,,2.6,2.6,,,,2.6,,,,,2.6,2.6,,,,2.6,2.6,2578.2,,,,,,,
1/15/24,E170-200LR,N442YX,KCMH,KBOS,,,,,,,,,1.6,1.6,,,,1.6,,,,,1.6,1.6,,,,1.6,1.6,2579.8,,,,,,,
1/16/24,E170-200LR,N419YX,KBOS,KORD,,,,1,,,,,3.3,3.3,,,,3.3,,,,,3.3,3.3,,,,3.3,3.3,2583.1,,,,,,,
1/16/24,E170-200LR,N419YX,KORD,KSDF,,,,1,,,,,1.2,1.2,,,,1.2,,,,,1.2,1.2,,,,1.2,1.2,2584.3,,,,,,,
1/16/24,E170-200LR,N419YX,KSDF,KORD,,,,,,,,,1.6,1.6,,,,1.6,,,,,1.6,1.6,,,,1.6,1.6,2585.9,,,,,,,
1/16/24,E170-200LR,N419YX,KORD,KGRR,,,,,,,,,0.9,0.9,,,,0.9,,,,,0.9,0.9,,,,0.9,0.9,2586.8,,,,,,,
1/17/24,E170-200LR,N111HQ,KGRR,KORD,,,,,,,,,1.3,1.3,,,,1.3,,,,,1.3,1.3,,,,1.3,1.3,2588.1,,,,,,,
1/17/24,E170-200LR,N111HQ,KORD,KCLE,,,,1,,,,,1.2,1.2,,,,1.2,,,,,1.2,1.2,,,,1.2,1.2,2589.3,,,,,,,
1/17/24,E170-200LR,N111HQ,KCLE,KORD,,,,,,,,,1.5,1.5,,,,1.5,,,,,1.5,1.5,,,,1.5,1.5,2590.8,,,,,,,
1/17/24,E170-200LR,N111HQ,KORD,KMCI,,,,,,,,,1.3,1.3,,,,1.3,,,,,1.3,1.3,,,,1.3,1.3,2592.1,,,,,,,
1/19/24,E170-200LR,N440YX,KMCI,KORD,,,,,,,,,1.8,1.8,,,,1.8,,,,,1.8,1.8,,,,1.8,1.8,2593.9,,,,,,,
1/19/24,E170-200LR,N440YX,KORD,KSTL,,,,1,,,,,1.6,1.6,,,,1.6,,,,,1.6,1.6,,,,1.6,1.6,2595.5,,,,,,,
1/19/24,E170-200LR,N440YX,KSTL,KORD,,,,,,,,,1.5,1.5,,,,1.5,,,,,1.5,1.5,,,,1.5,1.5,2597.0,,,,,,,
1/19/24,E170-200LR,N129HQ,KORD,KIND,,,,,,,,,1,1,,,,1,,,,,1,1,,,,1,1,2598.0,,,,,,,
1/21/24,E170-200LR,N101HQ,KIND,KJFK,,,,1,,,,,2.2,2.2,,,,2.2,,,,,2.2,2.2,,,,2.2,2.2,2600.2,,,,,,,
1/21/24,E170-200LR,N117HQ,KJFK,KRDU,,,,1,,,,,1.7,1.7,,,,1.7,,,,,1.7,1.7,,,,1.7,1.7,2601.9,,,,,,,
1/21/24,E170-200LR,N117HQ,KRDU,KJFK,,,,,,,,,1.8,1.8,,,,1.8,,,,,1.8,1.8,,,,1.8,1.8,2603.7,,,,,,,
1/22/24,E170-200LR,N408YX,KJFK,KRDU,,,,,,,,,1.8,1.8,,,,1.8,,,,,1.8,1.8,,,,1.8,1.8,2605.5,,,,,,,
1/22/24,E170-200LR,N408YX,KRDU,KJFK,,,,1,,,,,1.7,1.7,,,,1.7,,,,,1.7,1.7,,,,1.7,1.7,2607.2,,,,,,,
1/23/24,E170-200LR,N426YX,KJFK,KRDU,,,,1,,,,,1.8,1.8,,,,1.8,,,,,1.8,1.8,,,,1.8,1.8,2609.0,,,,,,,
1/23/24,E170-200LR,N404YX,KRDU,KDCA,,,,1,,,,,1.4,1.4,,,,1.4,,,,,1.4,1.4,,,,1.4,1.4,2610.4,,,,,,,
1/23/24,E170-200LR,N427YX,KDCA,KJFK,,,,,,,,,1.3,1.3,,,,1.3,,,,,1.3,1.3,,,,1.3,1.3,2611.7,,,,,,,
1/23/24,E170-200LR,N427YX,KJFK,KIND,,,,,,,,,2.2,2.2,,,,2.2,,,,,2.2,2.2,,,,2.2,2.2,2613.9,,,,,,,
1/26/24,E170-200LR,N768YX,KIND,KEWR,,,,,,,,,1.8,1.8,,,,1.8,,,,,1.8,1.8,,,,1.8,1.8,2615.7,,,,,,,
1/26/24,E170-200LR,N768YX,KEWR,CYYZ,,,,,,,,,1.7,1.7,,,,1.7,,,,,1.7,1.7,,,,1.7,1.7,2617.4,,,,,,,
1/26/24,E170-200LR,N768YX,CYYZ,KIAD,,,,1,,,,,1.6,1.6,,,,1.6,,,,,1.6,1.6,,,,1.6,1.6,2619.0,,,,,,,
1/26/24,E170-200LR,N642RW,KIAD,KATL,,,,,,,,,2,2,,,,2,,,,,2,2,,,,2,2,2621.0,,,,,,,
1/27/24,E170-200LR,N642RW,KATL,KIAD,,,,1,,,,,1.6,1.6,,,,1.6,,,,,1.6,1.6,,,,1.6,1.6,2622.6,,,,,,,
1/27/24,E170-200LR,N642RW,KIAD,KAUS,,,,,,,,,3.7,3.7,,,,3.7,,,,,3.7,3.7,,,,3.7,3.7,2626.3,,,,,,,
1/28/24,E170-200LR,N642RW,KAUS,KIAD,,,,1,,,,,3.1,3.1,,,,3.1,,,,,3.1,3.1,,,,3.1,3.1,2629.4,,,,,,,
1/28/24,E170-200LR,N642RW,KIAD,KBUF,,,,1,,,,,1.1,1.1,,,,1.1,,,,,1.1,1.1,,,,1.1,1.1,2630.5,,,,,,,
1/28/24,E170-200LR,N642RW,KBUF,KIAD,,,,,,,,,1.6,1.6,,,,1.6,,,,,1.6,1.6,,,,1.6,1.6,2632.1,,,,,,,
1/28/24,E170-200LR,N748YX,KIAD,KIND,,,,,,,,,1.7,1.7,,,,1.7,,,,,1.7,1.7,,,,1.7,1.7,2633.8,,,,,,,
1/30/24,E170-200LR,N403YX,KIND,KJFK,,,,1,,,,,2.1,2.1,,,,2.1,,,,,2.1,2.1,,,,2.1,2.1,2635.9,,,,,,,
1/30/24,E170-200LR,N403YX,KJFK,KRDU,,,,1,,,,,2,2,,,,2,,,,,2,2,,,,2,2,2637.9,,,,,,,
1/30/24,E170-200LR,N403YX,KRDU,KJFK,,,,,,,,,1.5,1.5,,,,1.5,,,,,1.5,1.5,,,,1.5,1.5,2639.4,,,,,,,
1/31/24,E170-200LR,N417YX,KJFK,KORH,,,,,,,,,1,1,,,,1,,,,,1,1,,,,1,1,2640.4,,,,,,,
